ano,parlamentar,entidade_beneficiada,municipio,cnpj,orgao,objeto,valor
2019,CARLOS NEDER,"INSTITUTO SACI - SABERES, CULTURAS E INTEGRAÇÃO",SÃO PAULO,17.633.392/0001-29,CULTURA,FORMAÇÃO E MÃO DE OBRA,130000
2019,CARLOS NEDER,ESCOLA ESTADUAL SHIGUETOSHI YOSHIHARA,PRESIDENTE EPITÁCIO,48.802.607/0001-11,EDUCAÇÃO,REFORMA DA ESCOLA ESTADUAL SHIGUETOSHI YOSHIHARA,80000
2019,CARLOS NEDER,PREFEITURA MUNICIPAL DE MIRACATU,MIRACATU,46.583.654/0001-96,PLANEJAMENTO,OBRAS DE INFRAESTRUTURA,100000
2019,CARLOS NEDER,PREFEITURA MUNICIPAL DE PENÁPOLIS,PENÁPOLIS,49.576.416/0001-41,ESPORTE,CONSTRUÇÃO DE CENTRO DE LAZER,140000
2019,CARLOS NEDER,PREFEITURA MUNICIPAL DE AVANHANDAVA,AVANHANDAVA,45.665.890/0001-99,ESPORTE,CONSTRUÇÃO DE CENTRO DE LAZER,138970
2019,CARLOS NEDER,PREFEITURA MUNICIPAL DE PROMISSÃO,PROMISSÃO,44.558.856/0001-52,DESENVOLVIMENTO SOCIAL,VEÍCULO,50000
2019,CARLOS NEDER,PREFEITURA MUNICIPAL DE TEJUPÁ,TEJUPÁ,46.223.756/0001-09,ESPORTE,ACADEMIA AO AR LIVRE,50000
2019,CARLOS NEDER,"PREFEITURA MUNICIPAL DE ITAÍ COM CESSÃO DE USO PARA ASSOCIAÇÃO DE AGRICULTORES HORTIFRUTIGRANJEIROS FAMILIARES DE ITAÍ – AGRIFAI, COM CNPJ 16.519.802/0001-42",ITAÍ,46.634.200/0001-05,AGRICULTURA,AQUISIÇÃO DE EQUIPAMENTOS,50000
2019,CARLOS NEDER,PREFEITURA MUNICIPAL DE CORONEL MACEDO,CORONEL MACEDO,46.634.192/0001-99,AGRICULTURA,TRATOR E IMPLEMENTOS (PATRULHA AGRÍCOLA),150000
2019,CARLOS NEDER,PREFEITURA MUNICIPAL DE BAURU,BAURU,46.137.410/0001-80,CULTURA,AQUISIÇÃO DE EQUIPAMENTOS,50000
2019,CARLOS NEDER,LAR SÃO VICENTE DE PAULO,AVARÉ,44.587.095/0001-67,DESENVOLVIMENTO SOCIAL,VAN,140000
2019,CARLOS NEDER,PREFEITURA MUNICIPAL DE IARAS COM CESSÃO DE USO PARA ASSOCIAÇÃO DE PRODUTORES RURAIS LOIVA LOURDES CNPJ: 14.790.718/0001-33,IARAS,57.263.949/0001-00,AGRICULTURA,CAMINHÃO BAÚ REFRIGERADO,185000
2019,CARLOS NEDER,PREFEITURA MUNICIPAL DE UBATUBA,UBATUBA,46.482.857/0001-96,PLANEJAMENTO,CONSTRUÇÃO DO CENTRO DE REFERÊNCIAS CULTURAIS INDÍGENAS,150000
2019,CARLOS NEDER,FUNDAÇÃO PARA O DESENVOLVIMENTO DA UNESP – FUNDUNESP,ESTADO DE SÃO PAULO,57.394.652/0001-75,JUSTIÇA E CIDADANIA,CAPACITAÇÃO DAS COMUNIDADES QUILOMBOLAS NO ESTADO DE SÃO PAULO,150000
2019,CARLOS NEDER,ASSOCIAÇÃO BONIFACIANA DOS AMIGOS DOS MENORES - ABAM,JOSÉ BONIFÁCIO,51.348.159/0001-32,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS,50000
2019,CARLOS NEDER,ASSOCIAÇÃO DE ASSISTÊNCIA AOS DEPENDENTES QUÍMICO- TOXICOLÓGICOS,JOSÉ BONIFÁCIO,03.207.226/0001-56,DESENVOLVIMENTO SOCIAL,AMPLIAÇÃO DE ESPAÇO,100000
2019,CARLOS NEDER,ASSOCIAÇÃO DOS MORADORES DA ZONA NORTE,SÃO PAULO,54.325.238/0001-16,EDUCAÇÃO,AQUISIÇÃO DE EQUIPAMENTOS,60000
2019,CARLOS NEDER,AGENCIA ADVENTISTA DE DESENV. NÚCLEO BOM SAMARITANO,APIAÍ,15.355.260/0006-61,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS E DE MOBILIÁRIOS,75000
2019,CARLOS NEDER,AGENCIA ADVENTISTA DE DESENV. ADRA - REGIONAL SUDOESTE,ARAÇOIABA DA SERRA,15.355.260/0002-38,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS E DE MOBILIÁRIOS,75000
2019,CARLOS NEDER,PREFEITURA MUNICIPAL DE CASTILHO,CASTILHO,45.663.556/0001-04,ESPORTE,CONSTRUÇÃO DE CANCHA DE MALHA,50000
2019,CARLOS NEDER,PREFEITURA MUNICIPAL DE CASTILHO,CASTILHO,45.663.556/0001-04,CULTURA,EVENTO CULTURAL,50000
2019,CARLOS NEDER,COOPERATIVA AGROINDUSTRIAL DA AGRICULTURA FAMILIAR DE PRESIDENTE EPITÁCIO E REGIÃO,PRESIDENTE EPITÁCIO,21.350.773/0001-78,AGRICULTURA,AQUISIÇÃO DE IMPLEMENTOS,50000
2019,CARLOS NEDER,COOPERATIVA AGROINDUSTRIAL DA AGRICULTURA FAMILIAR DE PRESIDENTE EPITÁCIO E REGIÃO,PRESIDENTE EPITÁCIO,21.350.773/0001-78,AGRICULTURA,TRATOR AGRÍCOLA,120000
2019,CARLOS NEDER,CALUZ - CAMINHO DE LUZ,SUMARÉ,09.399.477/0001-66,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE VEÍCULOS,190000
2019,CASSIO NAVARRO,PREFEITURA MUNICIPAL,PRAIA GRANDE,46.177.531/0001/55,PLANEJAMENTO,INFRAESTRUTURA,350970
2019,CASSIO NAVARRO,PREFEITURA MUNICIPAL,PRAIA GRANDE,46.177.531/0001/55,PLANEJAMENTO,INFRAESTRUTURA,500000
2019,CASSIO NAVARRO,PREFEITURA MUNICIPAL,PRAIA GRANDE,46.177.531/0001/55,PLANEJAMENTO,INFRAESTRUTURA,500000
2019,CASSIO NAVARRO,PREFEITURA MUNICIPAL,PRAIA GRANDE,46.177.531/0001/55,PLANEJAMENTO,INFRAESTRUTURA,500000
2019,CASSIO NAVARRO,PREFEITURA MUNICIPAL,CANANÉIA,46.585.956/0001-01,PLANEJAMENTO,INFRAESTRUTURA,453000
2019,CASSIO NAVARRO,PREFEITURA MUNICIPAL,PRAIA GRANDE,46.177.531/0001/55,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE VEÍCULO,60000
2019,CASSIO NAVARRO,PREFEITURA MUNICIPAL,PRAIA GRANDE,46.177.531/0001/55,DESENVOLVIMENTO SOCIAL,AQUISICÃO DE EQUIPAMENTOS,90000
2019,CAUE MACRIS,*,*,*,PLANEJAMENTO,*,2453970
2019,CELIA LEAO,CENTRO CULTURAL LUIS BRAILLE DE CAMPINAS,CAMPINAS,46.102.000/0001-01,DESENVOLVIMENTO SOCIAL,CUSTEIO,200000
2019,CELIA LEAO,AAAC ASSOCIAÇÃO AMIGOS DOS ANIMAIS DE CAMPINAS,CAMPINAS,52.343.878/0001-23,MEIO AMBIENTE,CUSTEIO,120000
2019,CELIA LEAO,AAAC ASSOCIAÇÃO AMIGOS DOS ANIMAIS DE CAMPINAS,CAMPINAS,52.343.878/0001-23,MEIO AMBIENTE,CASTRAÇÃO E IDENTIFICAÇÃO DE CÃES,80000
2019,CELIA LEAO,ASSOCIAÇÃO CASABRANQUENSE DE COMBATE AO CÂNCER,CASA BRANCA,03.433.496/0001- 85,DESENVOLVIMENTO SOCIAL,VEÍCULO DE TRANSPORTE DE CARGA,50000
2019,CELIA LEAO,LAR SÃO VICENTE DI PAULO DE  CASA BRANCA,CASA BRANCA,47.024.146/0001-30,DESENVOLVIMENTO SOCIAL,EQUIPAMENTOS,100000
2019,CELIA LEAO,PREFEITURA MUNICIPAL,ELIAS FAUSTO,44.723.740/0001-21,SEGURANÇA PÚBLICA,REFORMA GUARDA MUNICIPAL,170000
2019,CELIA LEAO,KAPA - KAMAEL ASSOCIAÇÃO PROTETORA DOS ANIMAIS,MOGI GUAÇU,05.095.176/0001-98,MEIO AMBIENTE,CASTRAÇÃO E IDENTIFICAÇÃO DE CÃES,100000
2019,CELIA LEAO,PREFEITURA,PEDREIRA,46.410.775/0001-36,MEIO AMBIENTE,EQUIPAMENTOS PARA CANÍL,300000
2019,CELIA LEAO,PREFEITURA MUNICIPAL,SANTO ANTÔNIO DE POSSE,45.331.196/0001-35,SANEAMENTO,ELEVATÓRIO DE REDE DE ESGOTO,100000
2019,CELIA LEAO,PREFEITURA MUNICIPAL,SANTA BRANCA,46.694.121/0001-81,INFRAESTRUTURA,REFORMA DE TERMINAL,180000
2019,CELIA LEAO,APAE DE TAMBAÚ,TAMBAÚ,50.073.808/0001-77,ESPORTE,REFORMA DE QUADRA,100000
2019,CELIA LEAO,CAISM - HOSPITAL DA MULHER PROF. DR. JOSÉ ARISTODEMO PINOTTI,CAMPINAS,46.068.425/0001-33,SAÚDE,PROJETO DE AMBULATÓRIO DE ALTO CUSTO DE CÂNCER - MAPEAMENTO GENÉTICO,500000
2019,CELIA LEAO,APAE DE ENGENHEIRO COELHO,ENGENHEIRO COELHO,03.299.124/0001-08,SAÚDE,REFORMA DA SEDE,300000
2019,CELIA LEAO,HOSPITAL DA PUC CAMPINAS - HOSPITAL E MATERNIDADE CELSO PIERRO,CAMPINAS,46.020.301/0002-69,SAÚDE,EQUIPAMENTOS,153970
2019,CELINO CARDOSO,APAE CAJAMAR,CAJAMAR,52.351.814/0001-74,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE VEÍCULO,80000
2019,CELINO CARDOSO,APAE BROTAS,BROTAS,51.526.911/0001-98,DESENVOLVIMENTO SOCIAL,OBRAS,100000
2019,CELINO CARDOSO,PREFEITURA DE CAIEIRAS,CAIEIRAS,46.523.064/0001-78,PLANEJAMENTO E GESTÃO,OBRAS DE INFRAESTRUTURA,600000
2019,CELINO CARDOSO,PREFEITURA DE IRACEMÁPOLIS,IRACEMÁPOLIS,45.786.159/0001-11,PLANEJAMENTO E GESTÃO,OBRAS DE INFRA,400000
2019,CELINO CARDOSO,PREFEITURA DE MAIRIPORÃ,MAIRIPORÃ,46.523.163/0001-50,PLANEJAMENTO E GESTÃO,OBRAS DE INFRA,400000
2019,CELINO CARDOSO,ASSOCIAÇÃO AMIGOS DA CRIANÇA AUTISTA – AUMA,SÃO PAULO,38.893.038/0001-03,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE MATERIAL PERMANENTE,53970
2019,CELINO CARDOSO,CENTRO SOCIAL LEÃO XIII,SÃO PAULO,60.980.364/0001-07,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE MATERIAL PERMANENTE,80000
2019,CELINO CARDOSO,ASSOCIAÇÃO DE MORADORES FRANCISCO NUNES,SÃO PAULO,05.415.275/0001-00,CULTURA,PROJETOS CULTURAIS,340000
2019,CELINO CARDOSO,NÚCLEO CRISTÃO CIDADANIA E VIDA,SÃO PAULO,04.373.052/0001-64,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE MATERIAL PERMANENTE,80000
2019,CELINO CARDOSO,ONG JOÃO VICTOR,SÃO PAULO,10.778.861/0001-59,CULTURA,PROJETOS CULTURAIS,120000
2019,CELINO CARDOSO,INSTITUTO SÃO PAULO MELHOR,SÃO PAULO,07.208.563/0001-19,CULTURA,PROJETOS CULTURAIS,100000
2019,CELINO CARDOSO,INSTITUTO KWARAY,SÃO PAULO,02.861.398/0001-86,CULTURA,PROJETOS CULTURAIS,100000
2019,CELSO NASCIMENTO,PREFEITURA DE BARRETOS,BARRETOS,44.780.609/0001-04,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,213970
2019,CELSO NASCIMENTO,PREFEITURA DE DOURADO,DOURADO,51.814.960/0001-26,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,160000
2019,CELSO NASCIMENTO,PREFEITURA DE HORTOLÂNDIA,HORTOLÂNDIA,67.995.027/0001-32,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,160000
2019,CELSO NASCIMENTO,PREFEITURA DO IGARAÇU DO TIETÊ,IGARAÇU DO TIETÊ,44.498.467/0001-89,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,160000
2019,CELSO NASCIMENTO,PREFEITURA DE ILHA SOLTEIRA,ILHA SOLTEIRA,59.754.648/0001-04,PLANEJAMENTO E GESTÃO,INFERAESTRUTURA URBANA,160000
2019,CELSO NASCIMENTO,PREFEITURA DE ITAPUÍ,ITAPUÍ,46.189.726/0001-15,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,160000
2019,CELSO NASCIMENTO,PREFEITURA DE ITUPEVA,ITUPEVA,45.780.061/0001-57,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,160000
2019,CELSO NASCIMENTO,PREFEITURA DE MINEIROS DO TIETÊ,MINEIROS DO TIETÊ,46.199.253/0001-37,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,160000
2019,CELSO NASCIMENTO,PREFEITURA DE PRAIA GRANDE,PRAIA GRANDE,46.177.531/0001-55,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,160000
2019,CELSO NASCIMENTO,PREFEITURA DE PRESIDENTE ALVES,PRESIDENTE ALVES,44.555.688/0001-41,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,160000
2019,CELSO NASCIMENTO,PREFEITURA DE REGINÓPOLIS,REGINÓPOLIS,44.556.033/0001-98,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,160000
2019,CELSO NASCIMENTO,PREFEITURA DE SANTA GERTRUDES,SANTA GERTRUDES,45.732.377/0001-73,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,160000
2019,CELSO NASCIMENTO,PREFEITURA DE BAURU,BAURU,46.137.410/0001-80,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,160000
2019,CELSO NASCIMENTO,PREFEITURA DE TORRINHA,TORRINHA,46.364.220/0001-03,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,160000
2019,CELSO NASCIMENTO,PREFEITURA DE BROTAS,BROTAS,46.362.927/0001-72,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,160000
2019,CEZINHA DE MADUREIRA,PREFEITURA MUNICIPAL,SANTA BARBARA D`OESTE,46.422.408/0001-52,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS PARA O CENTRO DIA DO IDOSO. SECRETARIA DESENVOLVIMENTO SOCIAL.,300000
2019,CEZINHA DE MADUREIRA,PREFEITURA MUNICIPAL,CARAPICUIBA,44.892.693/0001-40,PLANEJAMENTO,INFRAESTRUTURA URBANA,250000
2019,CEZINHA DE MADUREIRA,PREFEITURA MUNICIPAL,COSMÓPOLIS,44.730.331/0001-52,PLANEJAMENTO,INFRAESTRUTURA URBANA,200000
2019,CEZINHA DE MADUREIRA,PREFEITURA MUNICIPAL,IRACEMAPOLIS,45.786.159/0001-11,PLANEJAMENTO,INFRAESTRUTURA URBANA,200000
2019,CEZINHA DE MADUREIRA,PREFEITURA MUNICIPAL,QUATA,44.547.313/0001-30,PLANEJAMENTO,INFRAESTRUTURA URBANA,250000
2019,CEZINHA DE MADUREIRA,PREFEITURA MUNICIPAL,PIRACICABA,46.341.038/0001-29,PLANEJAMENTO,INFRAESTRUTURA URBANA,300000
2019,CEZINHA DE MADUREIRA,PREFEITURA MUNICIPAL,SÃO SEBASTIÃO,46.482.832/0001-92,PLANEJAMENTO,INFRAESTRUTURA URBANA,200000
2019,CEZINHA DE MADUREIRA,PREFEITURA MUNICIPAL,ARAÇARIGUAMA,58.993.577/0001-21,PLANEJAMENTO,INFRAESTRUTURA URBANA,250000
2019,CEZINHA DE MADUREIRA,PREFEITURA MUNICIPAL,SERTÃOZINHO,45.371.820/0001-28,"ESPORTE, LAZER E JUVENTUDE","INSTALAÇÃO DE AR CONDICIONADO E OUTRAS MELHORIAS NO SALÃO DO CENTRO ESPORTIVO MOGIANA. SECRETARIA ESPORTE, LAZER E JUVENTUDE",103000
2019,CEZINHA DE MADUREIRA,PREFEITURA MUNICIPAL,SÃO CARLOS,45.358.249/0001-01,PLANEJAMENTO,INFRAESTRUTURA URBANA,200000
2019,CEZINHA DE MADUREIRA,PREFEITURA MUNICIPAL,PITANGUEIRAS,45.370.707/0001-28,"ESPORTE, LAZER E JUVENTUDE","REFORMA E MELHORIAS EM QUADRAS DE ESPORTES. SECRETARIA ESPORTE, LAZER E JUVENTUDE",200000
2019,CHICO SARDELLI,PREFEITURA MUNICIPAL DE AMERICANA,AMERICANA,45.781.176/0001-66,PLANEJAMENTO,INFRAESTRUTURA URBANA,1993970
2019,CHICO SARDELLI,PREFEITURA MUNICIPAL DE PONGAÍ,PONGAÍ,46.227.849/0001-01,PLANEJAMENTO,INFRAESTRUTURA URBANA,150000
2019,CHICO SARDELLI,PREFEITURA MUNICIPAL DE  RIO DAS PEDRAS,RIO DAS PEDRAS,44.826.840/0001-83,PLANEJAMENTO,REFORMA DE GINÁSIO POLIESPORTIVO,150000
2019,CHICO SARDELLI,PREFEITURA MUNICIPAL DE TAIÚVA,TAIÚVA,45.339.611/0001-05,PLANEJAMENTO,INFRAESTRUTURA URBANA,80000
2019,CHICO SARDELLI,PREFEITURA MUNICIPAL DE AMÉRICO BRASILIENSE,AMÉRICO BRASILIENSE,43.976.166/0001-50,PLANEJAMENTO,INFRAESTRUTURA URBANA,80000
2019,CLELIA GOMES,ASSO. REIVIND.E ASSISTENCIAL VILA MEDEIROS,SÃO PAULO,51.065.611/0001-84,DESENVOLVIMENTO SOCIAL,REFORMA E AMPLIAÇÃO,50000
2019,CLELIA GOMES,ASSO. REIVIND.E ASSISTENCIAL VILA MEDEIROS,SÃO PAULO,51.065.611/0001-84,SEC. DE ESPORTES,ESPORTE SOCIAL,100000
2019,CLELIA GOMES,ASSOCIAÇÃO A MULHER E O MOVIMENTO HIP HOP,SÃO PAULO,10.715.172/0001-03,SEC. DE CULTURA,FORMAÇÃO E INSERÇÃO DE JOVENS EM SITUAÇÃO DE VULNERABILIDADE SOCIAL E CULTURA,120000
2019,CLELIA GOMES,INSTITUTO DE CRAQUES DO BRASIL,SÃO PAULO,01.048.643/0001-78,SEC. DE ESPORTES,ESPORTE SOCIAL,100000
2019,CLELIA GOMES,CASARÃO BRASIL,SÃO PAULO,10.013.459/0001-83,DESENVOLVIMENTO SOCIAL,EQUIPAMENTOS,50000
2019,CLELIA GOMES,GREMIO RECREATIVO CIDADE FERNÃO DIAS,SÃO PAULO,10.699.887/0001-69,SECRETARIA DE ESPORTES,ESPORTE SOCIAL,100000
2019,CLELIA GOMES,PREFEITURA MUNICIPAL DE MIRASSOLÂNDIA,MIRASSOLÂNDIA,45.144.748/0001-04,SECRETARIA DE PLANEJAMENTO,REFORMA DE PRAÇA,100000
2019,CLELIA GOMES,ASSOCIAÇÃO AMIGO DE VOCÊ,GUARULHOS,08.987.714/0001-74,DESENVOLVIMENTO. SOCIAL,EQUIPAMENTOS,50000
2019,CLELIA GOMES,PREFEITURA MUNICIPAL,MAIRINQUE,45.944.428/0001-20,SECRETARIA DE PLANEJAMENTO,INFRAESTRUTURA URBANA,350000
2019,CLELIA GOMES,SUBPREFEITURA JAÇANÃ/TREMEMBE,SÃO PAULO,05.655.070/0001-00,SECRETARIA DE ESPORTES,ACADEMIAS AR LIVRE NAS PRAÇAS MEMORIA DE JAÇANÃ – JARDIM FILHOS DA TERRA – AREA VERDE INOMINADA/FINAL DA RUA JEANS CONSTRONIC – VILA ALBERTINA – PRAÇA INOMINADA NO CRUZAMENTO DA RUA TENENTE ANGELO ZAMPERO E RUA AROAZES,145000
2019,CLELIA GOMES,SUBPREFEITURA VILA MARIA,SÃO PAULO,05.515.743/0001-18,SECRETARIA DE ESPORTES,CONSTRUÇÃO DE PISTA DE SKATE PÇA.LUIZA DE MARILLAC – JD. GUANÇÃ,100000
2019,CLELIA GOMES,PREFEITURA MUNICIPAL,PARISI,59.858.134/0001-90,SECRETARIA DE PLANEJAMENTO,AQUISIÇÃO DE CAMINHÃO COMPACTADOR,250000
2019,CLELIA GOMES,SUBPREFEITURA VILA MARIA,SÃO PAULO,05.515.743/0001-18,SECRETARIA DE ESPORTES,ACADEMIA AO AR LIVRE NAS PÇAS.ARLINDO LUZ – JOSÉ FELIPPETTI – IOCINARI HATANAKA E DIAMANTINO DE JESUS,145000
2019,CLELIA GOMES,CASA DE MARIA LAR DE APOIO,SÃO PAULO,54.239.967/0001-50,DESENVOLVIMENTO SOCIAL,EQUIPAMENTOS,103970
2019,CLELIA GOMES,ASS. BENEFICENTE SANTOS AMARAL,SÃO PAULO,08.943.676/0001-20,DESENVOLVIMENTO SOCIAL,EQUIPAMENTOS,90000
2019,CLELIA GOMES,INSTITUTO LUZ DOS CEGOS,SÃO PAULO,28.042.628/0001-79,SECRETARIA DOS DIREITOS DA PESSOA COM DEFICIENCIA,EQUIPAMENTOS,100000
2019,CLELIA GOMES,SOCIEDADE ESPORTIVA VASCO DA GAMA,SÃO PAULO,47.349.527/0001-90,SECRETARIA DE ESPORTES,ESPORTE SOCIAL,100000
2019,CLELIA GOMES,ASS. COMUNITARIA DO IMIRIM,SÃO PAULO,01.643.366/0001-41,SECRETARIA DE CULTURA,SP EM RETALHOS CONVIDA VOZES PAULISTA,150000
2019,CLELIA GOMES,CASA DE APOIO BRENDA LEE,SÃO PAULO,64.919.814/0001-07,DESENVOLVIMENTO SOCIAL,REFORMAS E AMPLIAÇÃO,150000
2019,CLELIA GOMES,CASA DE APOIO BRENDA LEE,SÃO PAULO,64.919.814/0001-07,DESENVOLVIMENTO SOCIAL,EQUIPAMENTOS,100000
2019,CORONEL CAMILO,HOSPITAL DA POLÍCIA MILITAR,SÃO PAULO,04.198.514/0026-02,SECRETARIA DE SEGURANÇA PÚBLICA,REFORMA,1500000
2019,CORONEL CAMILO,UNIDADE INTEGRADA DE SAÚDE DO COMANDO POLÍCIA DO INTERIOR - 1,SÃO PAULO,04.198.514/0044-94,SECRETARIA DE SEGURANÇA PÚBLICA,REFORMA,553970
2019,CORONEL CAMILO,CENTRO ODONTOLÓGICO DA POLICIA MILITAR,SÃO PAULO,04.198.514/0098-87,SECRETARIA DE SEGURANÇA PÚBLICA,REFORMA,400000
2019,CORONEL TELHADA,PREFEITURA,ARAÇARIGUAMA,58.993.577/0001-21,SEGURANÇA,REFORMA DA BASE DA GCM,75000
2019,CORONEL TELHADA,PREFEITURA,CAIEIRAS,46.523.064/0001-78,SEGURANÇA,VEÍCULO PARA GCM,58970
2019,CORONEL TELHADA,PREFEITURA,COTIA,46.523.049/0001-20,SEGURANÇA,VEÍCULO PARA GCM,50000
2019,CORONEL TELHADA,PREFEITURA,CAMPO LIMPO PAULISTA,45.780.095/0001-41,SEGURANÇA,EQUIPAMENTOS PARA GCM,75000
2019,CORONEL TELHADA,PREFEITURA,DESCALVADO,46.732.442/0001-23,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,60000
2019,CORONEL TELHADA,PREFEITURA,GUARULHOS,46.319.000/0001-50,SECRETARIA DOS DIREITOS DA PESSOA COM DEFICIÊNCIA,VAN,100000
2019,CORONEL TELHADA,APAE,LARANJAL PAULISTA,67.363.358/0001-50,ASSISTÊNCIA SOCIAL,CUSTEIO,200000
2019,CORONEL TELHADA,PREFEITURA,LORENA,47.563.739/0001-75,SEGURANÇA,VEÍCULO PARA GCM,200000
2019,CORONEL TELHADA,PREFEITURA,MAIRIPORÃ,46.523.163/0001-50,SEGURANÇA,VEÍCULO PARA GCM,100000
2019,CORONEL TELHADA,ASSOCIAÇÃO ANJOS DA GUARDA,PENÁPOLIS,53.897.229/0001-37,EDUCAÇÃO,REFORMA DE PRÉDIO,100000
2019,CORONEL TELHADA,PREFEITURA,PENÁPOLIS,49.576.416/0001-41,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,100000
2019,CORONEL TELHADA,PREFEITURA,PERUÍBE,46.578.514/0001-20,SEGURANÇA,VEÍCULO PARA GCM,150000
2019,CORONEL TELHADA,PREFEITURA,PINHALZINHO,45.623.600/0001-44,SEGURANÇA,VEÍCULO PARA GCM,100000
2019,CORONEL TELHADA,PREFEITURA,PORTO FELIZ,46.634.481/0001-98,SEGURANÇA,EQUIPAMENTOS PARA GCM,100000
2019,CORONEL TELHADA,PREFEITURA,PORTO FERREIRA,45.339.363/0001-94,SEGURANÇA,EQUIPAMENTOS E VEÍCULOS PARA GCM,200000
2019,CORONEL TELHADA,PREFEITURA,RIO CLARO,45.774.064/0001-88,SEGURANÇA,SUV PARA GCM,135000
2019,CORONEL TELHADA,PREFEITURA,RIO GRANDE DA SERRA,46.522.975/0001-80,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,100000
2019,CORONEL TELHADA,APAE,ROSEIRA,60.130.200/0001-90,ASSISTÊNCIA SOCIAL,CUSTEIO,200000
2019,CORONEL TELHADA,PREFEITURA,SANTA RITA DO PASSA QUATRO,45.749.819/0001-94,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,50000
2019,CORONEL TELHADA,APAE,SÃO PAULO,60.502.242/0001-05,ASSISTÊNCIA SOCIAL,CUSTEIO,100000
2019,CORONEL TELHADA,PREFEITURA,SOCORRO,46.444.063/0001-38,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,100000
2019,CORONEL TELHADA,PREFEITURA,TATUI,46.634.564/0001-87,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA URBANA,100000
2019,DAVI ZAIA,OCA – ORG COM ARAMINA,ARAMINA,06.276.724/0001-49,SEDS,MAT. PERMANENTE,100000
2019,DAVI ZAIA,PREFEITURA,BÁLSAMO,45.142.353/0001-64,SPG/UPCA,INFRAESTRUTURA URBANA,100000
2019,DAVI ZAIA,CASA DA CRIANÇA,BARRA BONITA,44.745.909/0001-44,SEDS,MAT. PERMANENTE,50000
2019,DAVI ZAIA,PREFEITURA,CORDEIRÓPOLIS,44.660.272/0001-93,SPG/UPCA,INFRAESTRUTURA URBANA,153970
2019,DAVI ZAIA,ASILO DE INVÁLIDOS SÃO VICENTE DE PAULO,DIVINOLÂNDIA,44.840.411/0001-60,SEDS,MAT. PERMANENTE,50000
2019,DAVI ZAIA,SERVIÇO DE PROTEÇÃO A CRIANÇA,TAUBATÉ,72.299.001/0001-90,SEDS,MAT. PERMANENTE,50000
2019,DAVI ZAIA,CASA SÃO FRANCISCO DE IDOSOS DE TAUBATÉ,TAUBATÉ,72.308.588/0001-56,SEDS,MAT. PERMANENTE,50000
2019,DAVI ZAIA,PREFEITURA,LAVÍNIA,44.437.820/0001-10,SAÚDE,CUSTEIO,50000
2019,DAVI ZAIA,PREFEITURA,MAIRIPORÃ,46.523.163/0001-50,SAÚDE,CUSTEIO,50000
2019,DAVI ZAIA,PREFEITURA,MARAPOAMA,65.712.580/0001-95,SAÚDE,CUSTEIO,50000
2019,DAVI ZAIA,PREFEITURA,GLICÉRIO,44.441.475/0001-99,SAÚDE,CUSTEIO,100000
2019,DAVI ZAIA,PREFEITURA,MONTE MÓR,45.787.652/0001-56,SAÚDE,CUSTEIO,50000
2019,DAVI ZAIA,PREFEITURA,MOTUCA,68.319.987/0001-45,SAÚDE,CUSTEIO,50000
2019,DAVI ZAIA,PREFEITURA,NOVA GUATAPORANGA,44.882.223/0001-03,SAÚDE,CUSTEIO,50000
2019,DAVI ZAIA,PREFEITURA,NOVAIS,65.711.699/0001-43,SAÚDE,CUSTEIO,50000
2019,DAVI ZAIA,PREFEITURA,OCAUÇU,44.482.248/0001-01,SAÚDE,CUSTEIO,50000
