ano,parlamentar,entidade_beneficiada,municipio,cnpj,orgao,objeto,valor
2020,DANIEL SOARES,PREFEITURA MUNICIPAL DE LENÇÓIS PAULISTA,LENÇÓIS PAULISTA,46.200.846/0001-76,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA.,200000
2020,DANIEL SOARES,PREFEITURA MUNICIPAL DE PIRASSUNUNGA,PIRASSUNUNGA,45.731.650/0001-45,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA.,150000
2020,DANIEL SOARES,PREFEITURA MUNICIPAL DE MIRASSOL,MIRASSOL,46.612.032/0001-49,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA.,200000
2020,DANIEL SOARES,PREFEITURA MUNICIPAL DE RIBEIRÃO PRETO,RIBEIRÃO PRETO,56.024.581/0001-56,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA.,200000
2020,DANIEL SOARES,PREFEITURA MUNICIPAL DE VOTUPORANGA,VOTUPORANGA,46.599.809/0001-82,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA,160000
2020,DANIEL SOARES,PREFEITURA MUNICIPAL DE PROMISSÃO,PROMISSÃO,44.558.856/0001-52,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA.,200000
2020,DANIEL SOARES,PREFEITURA MUNICIPAL DE ORLÂNDIA,ORLÂNDIA,45.351.749/0001-11,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA,200000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE CRISTAIS PAULISTA,CRISTAIS PAULISTA,45.307.980/0001-08,DESENVOLVIMENTO REGIONAL,AQUISIÇÃO DE CAMINHÃO PIPA,200000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE RESTINGA,RESTINGA,45.318.581/0001-42,DESENVOLVIMENTO REGIONAL,OBRAS DE CONSTRUÇÃO DE PRAÇA NO ALTO DA BOA VISTA,300000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE PEDREGULHO,PEDREGULHO,45.318.466/0001-78,DESENVOLVIMENTO REGIONAL,CONSTRUÇÃO DE PRÉDIO PARA ABRIGAR O CENTRO COMUNITÁRIO.,250000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE PATROCÍNIO PAULISTA,PATROCÍNIO PAULISTA,45.318.185/0001-15,DESENVOLVIMENTO REGIONAL,OBRAS DE REVITALIZAÇÃO E COBERTURA DA QUADRA ESPORTIVA DO BAIRRO BANDEIRANTES.,200000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE JERIQUARA,JERIQUARA,45.353.315/0001-50,DESENVOLVIMENTO REGIONAL,CONSTRUÇÃO DE PRÉDIO PARA ABRIGAR A COZINHA PILOTO,250000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE SÃO JOSÉ DA BELA VISTA,SÃO JOSÉ DA BELA VISTA,59.851.600/0001-06,DESENVOLVIMENTO REGIONAL,OBRAS DE INFRAESTRUTURA E RECAPEAMENTO EM VIAS PÚBLICAS.,170000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE RIBEIRÃO CORRENTE,RIBEIRÃO CORRENTE,45.318.789/0001-61,DESENVOLVIMENTO REGIONAL,OBRAS DE INFRAESTRUTURA E RECAPEAMENTO DE VIAS PÚBLICAS.,170000
2020,DELEGADA GRACIELA,ABRIGO DE IDOSOS COMENDADOR TAKAYUKI MAEDA,ITUVERAVA,50.307.008/0001-73,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE VAN,180000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE IGARAPAVA,IGARAPAVA,45.324.290/0001-67,DESENVOLVIMENTO REGIONAL,OBRAS DE INFRAESTRUTURA E RECAPEAMENTO DE VIAS PÚBLICAS.,200000
2020,DELEGADA GRACIELA,INSTITUIÇÃO DE APOIO NOSSA SENHORA APARECIDA,FRANCA,13.512.905/0001-92,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES,180000
2020,DELEGADA GRACIELA,SOCIEDADE SÃO VICENTE DE PAULA (DEPARTAMENTO DE PROMOÇÃO VICENTINA),FRANCA,51.814.218/0001-10,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE VAN,180000
2020,DELEGADA GRACIELA,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SERRANA,SERRANA,52.384.294/0001-04,DESENVOLVIMENTO SOCIAL,OBRAS DE REFORMA DA SEDE,100000
2020,DELEGADA GRACIELA,PREFEITURA MUNICIPAL DE GUARÁ,GUARÁ,45.353.299/0001-04,DESENVOLVIMENTO REGIONAL,OBRAS DE REFORMA E AMPLIAÇÃO DO VELÓRIO MUNICIPAL,200000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE CAMPINAS,CAMPINAS,51.885.242/0001-40,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA,500000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE NOVA ODESSA,NOVA ODESSA,45.781.184/0001-02,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA,150000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE ITUPEVA,ITUPEVA,45.780.061/0001-57,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA,180000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE MIRASSOL,MIRASSOL,46.612.032/0001-49,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA,150000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE SÃO JOSÉ DO RIO PRETO,SÃO JOSÉ DO RIO PRETO,46.588.950/0001-80,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA,200000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE JAGUARIÚNA,JAGUARIÚNA,46.410.866/0001-71,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA,300000
2020,DELEGADO BRUNO LIMA,POLÍCIA MILITAR DO ESTADO DE SÃO PAULO,SÃO PAULO,04.198.514/0001-54,SEGURANÇA PÚBLICA,REFORMA E MELHORIA DO ESTANDE DE TIRO DO 3º BPCHOQ DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO.,100000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE MAUÁ,MAUÁ,46.522.959/0001-98,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA,500000
2020,DELEGADO BRUNO LIMA,PREFEITURA MUNICIPAL DE COTIA,COTIA,46.523.049/0001-20,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA,500000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE ADOLFO,ADOLFO,45.140.431/0001-91,SEGURANÇA PÚBLICA,AQUISIÇÃO CÂMERAS MONITORAMENTO,150000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE ADOLFO,ADOLFO,45.140.431/0001-91,DESENVOLVIMENTO REGIONAL,PAVIMENTO - VIAS PRÓXIMAS A UBS E EMEI 'AMILDE TEDESCHI',150000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE AMERICANA,AMERICANA,45.781.176/0001-66,SEGURANÇA PÚBLICA,AQUISIÇÃO DE EQUIPAMENTOS PARA VÍDEO MONITORAMENTO,130000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE CATANDUVA,CATANDUVA,45.122.603/0001-02,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA - ILUMINAÇÃO PÚBLICA,150000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE CARAPICUÍBA,CARAPICUÍBA,44.892.693/0001-40,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA - PAVIMENTAÇÃO,150000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE GUAPIAÇU,GUAPIAÇU,45.728.326/0001-78,ESPORTES,03 'ACADEMIAS AR LIVRE',100000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE DIADEMA,DIADEMA,46.523.247/0001-93,CASA MILITAR E DEFESA CIVIL,AQUISIÇÃO DE KIT DEFESA CIVIL PARA MUNICÍPIOS - OPÇÃO 1,300000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE PINDORAMA,PINDORAMA,45.122.942/0001-80,DESENVOLVIMENTO REGIONAL,OBRAS INFRAESTRUTURA - ILUMINAÇÃO PÚBLICA,150000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE PIRASSUNUNGA,PIRASSUNUNGA,45.731.650/0001-45,ESPORTES,CONSTRUÇÃO E/OU MANUTENÇÃO DE 'ÁREAS DE LAZER',100000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE POTIRENDABA,POTIRENDABA,45.094.901/0001-28,ESPORTES,CONSTRUÇÃO DE 'PISTA DE  SKATE',100000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE RIO CLARO,RIO CLARO,45.774.064/0001-88,DESENVOLVIMENTO REGIONAL,OBRAS DE INFRAESTRUTURA URBANA,200000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE SANTÓPOLIS DO AGUAPEÍ,SANTÓPOLIS DO AGUAPEÍ,44.445.054/0001-36,EDUCAÇÃO,OBRAS DE AMPLIAÇÃO DE REVITALIZAÇÃO DO CENTRO EDUCACIONAL,100000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE TANABI,TANABI,45.157.104/0001-42,DESENVOLVIMENTO REGIONAL,OBRAS DE INFRAESTRUTURA - ILUMINAÇÃO PÚBLICA,150000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE ALTO ALEGRE,ALTO ALEGRE,44.440.121/0001-20,AGRICULTURA E ABASTECIMENTO,AQUISIÇÃO DE TRATOR OU EQUIPAMENTOS,100000
2020,DELEGADO OLIM,INSTITUTO PAULO KOBAYASHI - IPK,SÃO PAULO,07.568.527/0001-66,CULTURA E ECONOMIA CRIATIVA,PROJETOS PARA PRODUÇÃO DE ESPETÁCULO TEATRAL E/OU EDUCACIONAL,100000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE PRADÓPOLIS,PRADÓPOLIS,48.664.296/0001-71,DESENVOLVIMENTO REGIONAL,OBRAS INFRAESTRUTURA - ILUMINAÇÃO PÚBLICA,150000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE BRODOWSKI,BRODOWSKI,45.301.652/0001-02,ESPORTES,IMPLANTAÇÃO DE 'ACADEMIA AR LIVRE',100000
2020,DELEGADO OLIM,PREFEITURA MUNICIPAL DE IPEÚNA,IPEÚNA,44.660.603/0001-95,SEGURANÇA PÚBLICA,OBRAS PARA MANUTENÇÃO DAS CÂMERAS DE MONITORAMENTO,100000
2020,DELEGADO OLIM,ASSOCIAÇÃO DE PROTEÇÃO A MATERNIDADE E A INFÂNCIA - MATERNIDADE FERNANDO MAGALHÃES,MONTE AZUL PAULISTA,52.941.887/0001-16,DESENVOLVIMENTO SOCIAL,EQUIPAMENTO E MANUTENÇÃO,100000
2020,DIRCEU DALBEN,ASSOCIAÇÃO DE PAIS E AMIGOS DOS DEFICIENTES AUDITIVOS DE NOVA ODESSA,NOVA ODESSA,02.573.416/0001-24,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS,70000
2020,DIRCEU DALBEN,GRUPO DE ASSISTÊNCIA AS PESSOAS COM CANCER DE SÃO MANUEL,SÃO MANUEL,09.943.365/0001-24,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS,70000
2020,DIRCEU DALBEN,LAR SÃO VICENTE DE PAULA,BERNARDINO DE CAMPOS,51.505.170/0001-69,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS,70000
2020,DIRCEU DALBEN,NÚCLEO DE ATENDIMENTO SOCIAL ANGELA MARTIN BASSETTO,PRATÂNIA,57.269.052/0001-85,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS,70000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE PARDINHO,PARDINHO,46.634.150/0001-58,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA,150000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE MONTE MOR,MONTE MOR,45.787.652/0001-56,CASA MILITAR E DEFESA CIVIL,AQUISIÇÃO DE EQUIPAMENTOS PARA AÇÕES DE DEFESA CIVIL,100000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE PAULÍNIA,PAULÍNIA,45.751.435/0001-06,CASA MILITAR E DEFESA CIVIL,AQUISIÇÃO DE EQUIPAMENTOS PARA AÇÕES DE DEFESA CIVIL,100000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE SUMARÉ,SUMARÉ,45.787.660/0001-00,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA URBANA,1270000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE SUMARÉ,SUMARÉ,45.787.660/0001-00,ESPORTES,ACADEMIAS AO AR LIVRE,440000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE ANDRADINA,ANDRADINA,44.428.506/0001-71,ESPORTES,ACADÊMIA AO AR LIVRE,40000
2020,DIRCEU DALBEN,PREFEITURA MUNICIPAL DE PEREIRA BARRETO,PEREIRA BARRETO,44.446.904/0001-10,CASA MILITAR E DEFESA CIVIL,AQUISIÇÃO DE EQUIPAMENTOS PARA AÇÕES DE DEFESA CIVIL,100000
2020,DIRCEU DALBEN,ASSOCIAÇÃO PRO-MEMORIA DE SUMARE,SUMARÉ,07.136.964/0001-00,CULTURA E ECONOMIA CRIATIVA,DIFUSÃO E ARTICULAÇÃO DO PATRIMÔNIO CULTURAL,100000
2020,DOUGLAS GARCIA,PREFEITURA MUNICIPAL DE MARTINÓPOLIS,MARTINÓPOLIS,44.855.443/0001-30,DESENVOLVIMENTO REGIONAL,RECAPEAMENTO DE RUAS DO MUNICÍPIO DE MARTINÓPOLIS.,150000
2020,DOUGLAS GARCIA,SECRETARIA DE ESTADO DA EDUCAÇÃO,SÃO PAULO,46.384.111/0001-40,EDUCAÇÃO,"REFORMA E MANUTENÇÃO DA ESCOLA ESTADUAL DE PRIMEIRO E SEGUNDO GRAU MMDC, LOCALIZADA NA R. CUIABÁ, 667 - ALTO DA MOOCA, SÃO PAULO - SP, 03183-001",145000
2020,DOUGLAS GARCIA,SECRETARIA DE ESTADO DA EDUCAÇÃO,DIADEMA,46.384.111/0001-40,EDUCAÇÃO,"REFORMA DA ESCOLA ESTADUAL DEPUTADO GREGÓRIO BEZERRA, LOCALIZADA NA RUA AFRÂNIO PEIXOTO, 281, ELDORADO, DIADEMA – SP, CEP 09971-360",145000
2020,DOUGLAS GARCIA,PREFEITURA MUNICIPAL DE ITAPEVI,JACAREÍ,46.523.031/0001-28,DESENVOLVIMENTO REGIONAL,"RECAPEAMENTO DA RUA CLAUDIONOR LOPES, RUA JUQUITIBA, RUA SANTA ISABEL E RUA DOIS, DO JARDIM PORTELA, EM ITAPEVI/SP.",150000
2020,DOUGLAS GARCIA,PREFEITURA MUNICIPAL DE SOROCABA,SOROCABA,46.634.044/0001-74,ESPORTES,ACADEMIA AO AR LIVRE.,40000
2020,DOUGLAS GARCIA,PREFEITURA MUNICIPAL DE CAMPINAS,CAMPINAS,51.885.242/0001-40,DESENVOLVIMENTO REGIONAL,"PAVIMENTAÇÃO DE TRECHOS DAS RUAS ITAMARATY E IRAÍ, DO BAIRRO JARDIM PARAÍSO DE VIRACOPOS, EM CAMPINAS/SP.",180000
2020,DOUGLAS GARCIA,PREFEITURA MUNICIPAL DE RIBEIRÃO PRETO,RIBEIRÃO PRETO,56.024.581/0001-56,SEGURANÇA PÚBLICA,AQUISIÇÃO DE EQUIPAMENTOS PARA O CANIL DA GUARDA CIVIL MUNICIPAL DE RIBEIRÃO PRETO.,190000
2020,DOUGLAS GARCIA,ASSOCIAÇÃO CASA DA CRIANÇA ZENAIDE DE SOUZA LIMA,ITAQUAQUECETUBA,47.351.804/0001-07,DESENVOLVIMENTO SOCIAL,CUSTEIO,145000
2020,DOUGLAS GARCIA,SECRETARIA DE SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO,ARARAQUARA,46.377.800/0001-27,SEGURANÇA PÚBLICA,AQUISIÇÃO DE INSTRUMENTOS MUSICAIS E EQUIPAMENTOS ELETRÔNICOS PARA A BANDA MILITAR DO 13° BATALHÃO DA POLÍCIA MILITAR/INTERIOR,100000
2020,DOUGLAS GARCIA,LAR DA CRIANÇA RENASCER (ORFANATO RENASCER),ARARAQUARA,74.493.065/0001-52,DESENVOLVIMENTO SOCIAL,"REFORMA E MANUTENÇÃO NA SEDE DO ORFANATO RENASCER, LOCALIZADO AV. PAPA PIO X, 835 – VILA MARIA HELENA, ARARAQUARA – SP.",150000
2020,DOUGLAS GARCIA,ASSOCIAÇÃO NACIONAL DOS VETERANOS DAS FORÇAS EXPEDICIONÁRIAS BRASILEIRAS,SÃO BERNARDO DO CAMPO,33.856.758/0021-29,CULTURA E ECONOMIA CRIATIVA,REFORMA E MODERNIZAÇÃO DA SEDE DA ASSOCIAÇÃO NACIONAL DOS VETERANOS DAS FORÇAS EXPEDICIONÁRIAS BRASILEIRAS.,100000
2020,DOUGLAS GARCIA,PROJETO OLHAR FUTURO,SÃO JOSÉ DOS CAMPOS,21.574.673/0001-25,ESPORTES,"ESPORTE SOCIAL - PROJETO OLHAR FUTURO, DE SÃO JOSÉ DOS CAMPOS/SP",120000
2020,DOUGLAS GARCIA,FUNDAÇÃO ARQUIVO E MEMÓRIA DE SANTOS,SANTOS,01.446.932/0001-25,CULTURA E ECONOMIA CRIATIVA,"AQUISIÇÃO DE SCANNER E MESA MOTORIZADA COM ABERTURA DE TAMPO DE VIDRO AUTOMÁTICA, AJUSTE DE ÂNGULO DE 90º, PAINEL DE CONTROLES INTELIGENTES, COMPENSADOR ATÉ 20 CM.",145000
2020,DOUGLAS GARCIA,ASSOCIAÇÃO BETHEL CASAS LARES SOROCABA,SOROCABA,71.849.079/0001-78,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE VEÍCULO PARA TRANSPORTE DE CRIANÇAS ASSISTIDAS PELA ASSOCIAÇÃO.,100000
2020,DOUGLAS GARCIA,ASSOCIAÇÃO CHRISTÃ DE ASSISTÊNCIA PLENA,SOROCABA,02.530.334/0001-00,DESENVOLVIMENTO SOCIAL,"REFORMA DA SEDE LOCALIZADA NA RUA ORLANDO SILVA FREITAS, 75, CENTRO, SOROCABA/SP, CEP 18035-320.",100000
2020,DOUGLAS GARCIA,PREFEITURA MUNICIPAL DE SÃO VICENTE,SÃO VICENTE,46.177.523/0001-09,CASA MILITAR E DEFESA CIVIL,DEFESA CIVIL PARA MUNICÍPIOS - KIT 3,100000
2020,DOUGLAS GARCIA,PREFEITURA MUNICIPAL DE JACAREÍ,JACAREÍ,46.694.139/0001-83,CASA MILITAR E DEFESA CIVIL,KIT DEFESA CIVIL PARA MUNICÍPIOS - OPÇÃO 1,300000
2020,DOUGLAS GARCIA,PREFEITURA MUNICIPAL DE RIBEIRÃO PRETO,RIBEIRÃO PRETO,56.024.581/0001-56,ESPORTES,"REFORMA E AMPLIAÇÃO DA QUADRA, PRAÇA E CENTRO COMUNITÁRIO DA RUA EUNICE RAMOS FALEIROS",220000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE EMBU- GUAÇU,EMBU-GUAÇU,46.523.148/0001-01,HABITAÇÃO,DESTINAÇÃO DE RECURSOS PARA EXECUÇÃO DE SERVIÇOS DE REGULARIZAÇÃO FUNDIÁRIA NO MUNICÍPIO DE EMBU-GUAÇU.,300000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE ITAQUAQUECETUBA,ITAQUAQUECETUBA,46.316.600/0001-64,HABITAÇÃO,DESTINAÇÃO DE RECURSOS PARA EXECUÇÃO DE SERVIÇOS DE REGULARIZAÇÃO FUNDIÁRIA NO MUNICÍPIO DE ITAQUAQUECETUBA.,400000
2020,DR. JORGE DO CARMO,SECRETARIA DE ESTADO DA EDUCAÇÃO,SÃO PAULO,46.384.111/0001-40,EDUCAÇÃO,"DESTINAÇÃO DE RECURSOS PARA EXECUÇÃO DE REFORMA/ REVITALIZAÇÃO DOS ESPAÇOS COMUNS DA ESCOLA ESTADUAL PROFESSOR LUIZ ROSANOVA, SITUADA NA AVENIDA MIGUEL ACHIOLE DA FONSECA, 1447 - JARDIM SÃO PAULO.",200000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS,FERRAZ DE VASCONCELOS,46.523.197/0001-44,EDUCAÇÃO,"DESTINAÇÃO DE RECURSOS PARA EXECUÇÃO DE REFORMA/ REVITALIZAÇÃO DOS ESPAÇOS COMUNS DA ESCOLA ESTADUAL PROFESSOR MÁRIO MANOEL DANTAS DE AQUINO, LOCALIZADA NA RUA DAVID DE ROGATIS, 310 - PARQUE DOURADO, FERRAZ DE VASCONCELOS.",200000
2020,DR. JORGE DO CARMO,SECRETARIA DE ESTADO DA EDUCAÇÃO,SÃO PAULO,46.384.111/0001-40,EDUCAÇÃO,"DESTINAÇÃO DE RECURSOS PARA EXECUÇÃO DE REFORMA/ REVITALIZAÇÃO DOS ESPAÇOS COMUNS DA ESCOLA ESTADUAL JORGE LUIS BORGES, SITUADA NA RUA MILAGRE DOS PEIXES, 700 - CONJ. HAB. CASTRO ALVES.",250000
2020,DR. JORGE DO CARMO,SECRETARIA DE ESTADO DA EDUCAÇÃO,SÃO PAULO,46.384.111/0001-40,EDUCAÇÃO,"DESTINAÇÃO DE RECURSOS PARA EXECUÇÃO DE REFORMA/ REVITALIZAÇÃO DOS ESPAÇOS COMUNS DA ESCOLA ESTADUAL CRONISTA RUBEM BRAGA, SITUADA NA RUA PADRE VIRGÍLIO CAMPELO, 100, ITAIM PAULISTA.",250000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE BIRITIBA MIRIM,BIRITIBA-MIRIM,46.523.288/0001-80,DESENVOLVIMENTO REGIONAL,DESTINAÇÃO DE RECURSOS PARA OBRAS DE INFRAESTRUTURA NO MUNICÍPIO DE BIRITIBA- MIRIM.,300000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE CRAVINHOS,CRAVINHOS,45.228.319/0001-07,DESENVOLVIMENTO REGIONAL,DESTINAÇÃO DE RECURSOS PARA OBRAS DE INFRAESTRUTURA URBANA NO MUNICÍPIO DE CRAVINHOS.,180000
2020,DR. JORGE DO CARMO,ASSOCIAÇÃO E CENTRO DE APOIO SOCIAL DE EDUCAÇÃO ESPAÇO FELIZ - CEI PEQUENO ANJO,SÃO PAULO,09.371.463/0001-34,DESENVOLVIMENTO SOCIAL,"DESTINAÇÃO DE RECURSOS PARA AQUISIÇÃO DE MATERIAIS DIDÁTICOS E CONTRATAÇÃO DE PROFISSIONAIS PARA PALESTRAS NA ASSOCIAÇÃO E CENTRO DE APOIO SOCIAL DE EDUCAÇÃO ESPAÇO FELIZ - CEI PEQUENO ANJO, LOCALIZADO NA RUA JOÃO CORREIA DE MAGALHÃES, 33, PQ. DOM JOÃO NERY.",100000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE NAZARÉ PAULISTA,NAZARÉ PAULISTA,45.279.643/0001-54,EDUCAÇÃO,DESTINAÇÃO DE RECURSOS PARA AQUISIÇÃO DE ÔNIBUS PARA DESENVOLVIMENTO DAS AÇÕES CULTURAIS VOLTADAS AS FESTIVIDADES DE SÃO GONÇALO QUE ACONTECEM DURANTE O ANO EM TODOS OS BAIRROS DO MUNICÍPIO DE NAZARÉ PAULISTA.,150000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE EMBU DAS ARTES,EMBU DAS ARTES,46.523.114/0001-17,EDUCAÇÃO,"DESTINAÇÃO DE RECURSOS PARA MANUTENÇÃO NA PARTE ELÉTRICA DA ESCOLA ESTADUAL IRIA KUNZ IRMÃ, SITUADA NA RUA MARECHAL FLORIANO PEIXOTO, 83, JARDIM PRESIDENTE KENNEDY.",50000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE EMBU DAS ARTES,EMBU DAS ARTES,46.523.114/0001-17,EDUCAÇÃO,"DESTINAÇÃO DE RECURSOS PARA MANUTENÇÃO DA PARTE ELÉTRICA DA ESCOLA ESTADUAL HENRIQUE TEIXEIRA LOTT MARECHAL, SITUADA NA RUA UBIRATÃ, 100, PARQUE PIRAJUSSARA.",50000
2020,DR. JORGE DO CARMO,PREFEITURA MUNICIPAL DE EMBU DAS ARTES,EMBU DAS ARTES,46.523.114/0001-17,EDUCAÇÃO,"DESTINAÇÃO DE RECURSOS PARA MANUTENÇÃO NA PARTE ELÉTRICA DA ESCOLA ESTADUAL JARDIM DA LUZ, SITUADA NA RUA ERVAL SECO, 410, JARDIM DA LUZ.",50000
2020,DR. JORGE DO CARMO,CÁRITAS BRASILEIRA REGIONAL SÃO PAULO,SÃO PAULO,33.654.419/0009-73,CULTURA E ECONOMIA CRIATIVA,"DESTINAÇÃO DE RECURSOS PARA APOIO A REALIZAÇÃO DA ITINERÂNCIA DA EXPOSIÇÃO BIOGRÁFICA 'DOM PAULO EVARISTO ARNS - 100 ANOS', EM SÃO PAULO.",100000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE BARRETOS,BARRETOS,44.780.609/0001-04,DESENVOLVIMENTO SOCIAL,OBRAS,100000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE IBIÚNA,IBIÚNA,46.634.531/0001-37,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA,150000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE ITARIRI,ITARIRI,46.578.522/0001-76,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA,150000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE CAPELA DO ALTO,CAPELA DO ALTO,46.634.077/0001-14,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA - ILUMINAÇÃO PÚBLICA,150000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE BERTIOGA,BERTIOGA,68.020.916/0001-47,TURISMO,AQUISIÇÃO DE VEÍCULO,100000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE IGUAPE,IGUAPE,45.550.167/0001-64,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA,150000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE CERQUILHO,CERQUILHO,46.634.614/0001-26,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA,200000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE TATUÍ,TATUÍ,46.634.564/0001-87,DESENVOLVIMENTO REGIONAL,INFRAESTRUTURA,400000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE PERUÍBE,PERUÍBE,46.578.514/0001-20,CULTURA E ECONOMIA CRIATIVA,MANUTENÇÃO ESCOLA LIVRE DE MÚSICA,100000
2020,DRA. DAMARIS MOURA,PREFEITURA MUNICIPAL DE MOCOCA,MOCOCA,44.763.928/0001-01,AGRICULTURA E ABASTECIMENTO,AQUISIÇÃO DE IMPLEMENTOS AGRÍCOLAS,100000
