ano,parlamentar,entidade_beneficiada,municipio,cnpj,orgao,objeto,valor
2018,ABELARDO CAMARINHA,PREFEITURA MUNICIPAL DE OCAUÇU,OCAUÇU,44.482.248/0001-01,CC/SRM,INFRAESTRUTURA,100000.0
2018,ABELARDO CAMARINHA,PREFEITURA MUNICIPAL DE PACAEMBU,PACAEMBU,44.927.267/0001-02,CC/SRM,INFRAESTRUTURA,100000.0
2018,ABELARDO CAMARINHA,PREFEITURA MUNICIPAL DE PARAGUAÇU PAULISTA,PARAGUAÇU PAULISTA,44.547.305/0001-93,CC/SRM,INFRAESTRUTURA,100000.0
2018,ABELARDO CAMARINHA,PREFEITURA MUNICIPAL DE PIRATININGA,PIRATININGA,46.137.451/0001-76,CC/SRM,INFRAESTRUTURA,100000.0
2018,ABELARDO CAMARINHA,PREFEITURA MUNICIPAL DE POMPEIA,POMPEIA,44.483.444/0001-09,CC/SRM,INFRAESTRUTURA,100000.0
2018,ABELARDO CAMARINHA,PREFEITURA MUNICIPAL DE QUATÁ,QUATA,44.547.313/0001-30,CC/SRM,INFRAESTRUTURA,100000.0
2018,ABELARDO CAMARINHA,PREFEITURA MUNICIPAL DE RINÓPOLIS,RINÓPOLIS,46.478.053/0001-13,CC/SRM,INFRAESTRUTURA,100000.0
2018,ABELARDO CAMARINHA,PREFEITURA MUNICIPAL DE SALMOURÃO,SALMOURÃO,46.477.618/0001-48,CC/SRM,INFRAESTRUTURA,100000.0
2018,ABELARDO CAMARINHA,PREFEITURA MUNICIPAL DE VERA CRUZ,VERA CRUZ,72.887.078/0001-80,CC/SRM,INFRAESTRUTURA,100000.0
2018,ADILSON ROSSI,APAE DE ITATIBA,ITATIBA,50.125.418/0001-01,DESENVOLVIMENTO SOCIAL,CUSTEIO,100000.0
2018,ADILSON ROSSI,ASILO SÃO VICENTE DE PAULO,ITATIBA,51.920.569/0001-06,DESENVOLVIMENTO SOCIAL,CUSTEIO,100000.0
2018,ADILSON ROSSI,ASSISTÊNCIA UNIVERSAL BOM PASTOR,GUARULHOS,62.205.935/0001-61,DESENVOLVIMENTO SOCIAL,CUSTEIO,100000.0
2018,ADILSON ROSSI,PREFEITURA MUNICIPAL DE BATATAIS,BATATAIS,45.299.104/0001-87,PLANEJAMENTO,INFRAESTRUTURA,300000.0
2018,ADILSON ROSSI,PREFEITURA MUNICIPAL DE CARAPICUÍBA,CARAPICUÍBA,44.892.693/0001-40,PLANEJAMENTO,INFRAESTRUTURA,500000.0
2018,ADILSON ROSSI,PREFEITURA MUNICIPAL DE CAÇAPAVA,CAÇAPAVA,45.189.305/0001-21,CIDADANIA,CUSTEIO PARA O CENTRO DO IDOSO,100000.0
2018,ADILSON ROSSI,CORPORAÇÃO MUSICAL SANTA CECÍLIA,ITATIBA,44.739.415/0001-57,CULTURA,AQUISIÇÃO DE INSTRUMENTOS,100000.0
2018,ADILSON ROSSI,PREFEITURA MUNICIPAL DE JOANÓPOLIS,JOANÓPOLIS,45.290.418/0001-19,PLANEJAMENTO,INFRAESTRUTURA,150000.0
2018,ADILSON ROSSI,PREFEITURA MUNICIPAL DE TUIUTI,TUIUTI,67.160.481/0001-73,PLANEJAMENTO,MANUTENÇÃO DE ESTRADAS RURAIS,150000.0
2018,ADILSON ROSSI,ASSOCIAÇÃO PROTETORA DOS ANIMAIS DE BRODOWSKI,BRODOWISKI,08.753.398/0001-49,MEIO AMBIENTE,CUSTEIO,50000.0
2018,ADILSON ROSSI,PREFEITURA MUNICIPAL DE MAIRIPORÃ,MAIRIPORÃ,46.523.163/0001-50,PLANEJAMENTO,INFRAESTRUTURA,150000.0
2018,ADILSON ROSSI,PREFEITURA MUNICIPAL DE ITUPEVA,ITUPEVA,45.780.061/0001-57,PLANEJAMENTO,INFRAESTRUTURA,100000.0
2018,ADILSON ROSSI,PREFEITURA MUNICIPAL DE DESCALVADO,DESCALVADO,46.732.442/0001-23,PLANEJAMENTO,INFRAESTRUTURA,150000.0
2018,ADILSON ROSSI,PREFEITURA MUNICIPAL DE HORTOLÂNDIA,HORTOLÂNDIA,67.995.027/0001-32,ESPORTES,AQUISIÇÃO DE EQUIPAMENTOS,150000.0
2018,ADILSON ROSSI,PREFEITURA MUNICIPAL DE ARAÇATUBA,ARAÇATUBA,45.511.847/0001-79,PLANEJAMENTO,INFRAESTRUTURA,145000.0
2018,ADILSON ROSSI,ASSOCIAÇÃO EDUCACIONAL E CULTURAL AMIGOS SOLIDÁRIOS,FRANCA,12.336.838/0001-30,CULTURA,CUSTEIO,50000.0
2018,ADILSON ROSSI,ONG SÃO FRANCISCO DE ASSIS,MACATUBA,11.248.848/0001-50,MEIO AMBIENTE,CUSTEIO,50000.0
2018,AFONSO LOBATO,PREFEITURA,CAMPOS DO JORDÃO,45.699.626/0001-76,AGRICULTURA,AQUISIÇÃO DE EQUIPAMENTOS,125000.0
2018,AFONSO LOBATO,ASSOCIAÇÃO DAS DAMAS DA CARIDADE,ITARARÉ,50.058.114/0001-60,ASSISTENCIA,AQUISIÇÃO DE EQUIPAMENTO,50000.0
2018,AFONSO LOBATO,LAR SÃO CAMILO,AGUAS DE LINDOIA,44.845.568/0001-89,ASSISTÊNCIA,AMPLIAÇÃO E REFORMA,90000.0
2018,AFONSO LOBATO,CASA GÊ APOIO A PACIENTES ONCOLOGICO,CAÇAPAVA,07.653.585/0001-98,ASSISTÊNCIA,AQUISIÇÃO DE EQUIPAMENTOS,50000.0
2018,AFONSO LOBATO,SEA FREI ORESTES,CAMPOS DO JORDÃO,46.746.442/0001-82,ASSISTÊNCIA,AQUISIÇÃO DE EQUIPAMENTOS,50000.0
2018,AFONSO LOBATO,OSAF - ORGANIZAÇÃO SOCIAL DE AUXILIO FRATERNAL,FARTURA,44.550.077/0001-00,ASSISTÊNCIA,AQUISIÇÃO DE EQUIPAMENTOS,50000.0
2018,AFONSO LOBATO,FAZENDA DA ESPERANÇA,GUARATINGUETÁ,48.555.775/0001-50,ASSISTÊNCIA,AQUISIÇÃO DE EQUIPAMENTO - VEÍCULO,150000.0
2018,AFONSO LOBATO,ABRIGO BOM JESUS,GUAREÍ,50.790.112/0001-61,ASSISTÊNCIA,CONSTRUÇÃO SALA FISIOTERAPIA,60000.0
2018,AFONSO LOBATO,ALDEIAS DA VIDA,LORENA,03.590.754/0001-37,ASSISTÊNCIA,REFORMA,100000.0
2018,AFONSO LOBATO,LAR SÃO VICENTE DE PAULA,PARANAPANEMA,50.791.417/0001-98,ASSISTÊNCIA,AQUISIÇÃO DE EQUIPAMENTOS,50000.0
2018,AFONSO LOBATO,APAE,PINDAMONHANGABA,54.126.818/0001-84,ASSISTÊNCIA,AQUISIÇÃO DE EQUIPAMENTOS,50000.0
2018,AFONSO LOBATO,FUNDO SOCIAL DE SOLIDARIEDADE,POTIM,15.303.576/0001-03,ASSISTÊNCIA,EQUIPAMENTO - 01 VEÍCULO,50000.0
2018,AFONSO LOBATO,APAE,RIO GRANDE DA SERRA,50.169.515/0001-98,ASSISTÊNCIA,REFORMA,80000.0
2018,AFONSO LOBATO,COAL,SÃO JOSÉ DOS CAMPOS,57.529.125/0001-20,ASSISTÊNCIA,AQUISIÇÃO DE EQUIPAMENTOS,50000.0
2018,AFONSO LOBATO,ASSOCIAÇÃO PROTEÇÃO MATERNIDADE INFANCIA,TAMBAU,46.373.379/0001-86,ASSISTÊNCIA,ELABORAÇÃO DE 'PROJETODE BOMBEIRO'.,50000.0
2018,AFONSO LOBATO,SERVIÇO PAROQUIAL DE ASSISTÊNCIA,TAUBATÉ,72.298.524/0001-11,ASSISTÊNCIA,AQUISIÇÃO DE EQUIPAMENTOS,80000.0
2018,AFONSO LOBATO,CASA SÃO FRANCISCO DE IDOSOS DE TAUBATÉ,TAUBATÉ,72.308.588/0001-56,ASSISTÊNCIA,AQUISIÇÃO DE EQUIPAMENTOS,50000.0
2018,AFONSO LOBATO,ASSOCIAÇÃO RELIGIOSA STA TEREZINHA,CACHOEIRA PAULISTA,35.725.511/0001-76,CULTURA,AQUISIÇÃO DE EQUIPAMENTOS MUSICAIS,50000.0
2018,AFONSO LOBATO,CAS CENTRO DE ASSISTÊNCIA SOCIAL SÃO GERALDO,POTIM,60.601.283/0046-50,CULTURA,AQUISIÇÃO DE EQUIPAMENTOS / INSTRUMENTOS MUSICAIS,60000.0
2018,AFONSO LOBATO,PREFEITURA,CRUZEIRO,46.668.596/0001-01,PLANEJAMENTO,INFRAESTRUTURA,150000.0
2018,AFONSO LOBATO,PREFEITURA,HORTOLÂNDIA,67.995.027/0001-32,PLANEJAMENTO,INFRAESTRUTURA,150000.0
2018,AFONSO LOBATO,PREFEITURA - ASS SANTA CRUZ DOS LOPES,ITARARÉ - SANTA CRUZ DOS LOPES,46.634.390/0001-52,PLANEJAMENTO,INFRAESTRUTURA,100000.0
2018,AFONSO LOBATO,PREFEITURA,JACAREÍ,46.694.139/0001-83,PLANEJAMENTO,INFRAESTRUTURA,150000.0
2018,AFONSO LOBATO,PREFEITURA,NATIVIDADE DA SERRA,45.686.227/0001-70,PLANEJAMENTO,INFRAESTRUTURA,150000.0
2018,AFONSO LOBATO,PREFEITURA,REDENÇÃO DA SERRA,45.167.517/0001-08,PLANEJAMENTO,INFRAESTRUTURA,150000.0
2018,AFONSO LOBATO,PREFEITURA,SANTA ISABEL,56.900.848/0001-21,PLANEJAMENTO,INFRAESTRUTURA,150000.0
2018,AFONSO LOBATO,PREFEITURA,UBATUBA,46.482.857/0001-96,PLANEJAMENTO,INFRAESTRUTURA,150000.0
2018,ALDO DEMARCHI,APAE,CERQUEIRA CESAR,04.315.690/0001-12,DESENVOLVIMENTO SOCIAL,OBRA,70000.0
2018,ALDO DEMARCHI,PREFEITURA MUNICIPAL,IPEÚNA,44.660.603/0001-95,CASA CIVIL,RECAPE EM VIAS DO MUNICIPIO,175000.0
2018,ALDO DEMARCHI,PREFEITURA MUNICIPAL,PANORAMA,44.918.712/0001-60,CASA CIVIL,INFRAESTRUTURA,250000.0
2018,ALDO DEMARCHI,PREFEITURA MUNICIPAL,PENÁPOLIS,49.576.416/0001-41,CASA CIVIL,INFRAESTRUTURA,200000.0
2018,ALDO DEMARCHI,PREFEITURA MUNICIPAL,SANTA GERTRUDES,45.732.377/0001-73,CASA CIVIL,INFRAESTRUTURA,200000.0
2018,ALDO DEMARCHI,PREFEITURA MUNICIPAL,OUROESTE,01.611.213/0001-12,CASA CIVIL,INFRAESTRUTURA,180000.0
2018,ALDO DEMARCHI,PREFEITURA MUNICIPAL,SÃO PEDRO,46.415.998/0001-96,CASA CIVIL,INFRAESTRUTURA,175000.0
2018,ALDO DEMARCHI,PREFEITURA MUNICIPAL,TAMBAU,46.373.445/0001-18,CASA CIVIL,PAVIMENTAÇÃO EM RUAS DO MUNICÍPIO,175000.0
2018,ALDO DEMARCHI,PREFEITURA MUNICIPAL,TORRINHA,46.364.220/0001-03,CASA CIVIL,AMPLIAÇÃO DA EMEIF JOÃO SERBER,200000.0
2018,ALDO DEMARCHI,PREFEITURA MUNICIPAL,ILHA SOLTEIRA,49.754.648/0001-04,CASA CIVIL,ILUMINAÇÃO PUBLICA,180000.0
2018,ALDO DEMARCHI,PREFEITURA MUNICIPAL,TUPI PAULISTA,46.465.126/0001-32,CASA CIVIL,INFRAESTRUTURA,180000.0
2018,ALDO DEMARCHI,PREFEITURA MUNICIPAL,PIRASSUNGA,45.731.650/0001-45,"ESPORTE,LAZER E JUVENTUDE",ACADEMIA AO AR LIVRE,60000.0
2018,ALDO DEMARCHI,COMUNIDADE VIDA MELHOR,LEME,04.511.584/0001-10,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS,110000.0
2018,ALDO DEMARCHI,CENTRO SOCIAL ROMANA OMETTO,ARARAS,44.219.517/0001-41,DESENVOLVIMENTO SOCIAL,OBRA,190000.0
2018,ALDO DEMARCHI,LAR BETHEL,RIO CLARO,56.402.316/0001-64,DESENVOLVIMENTO SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS,100000.0
2018,ALENCAR SANTANA BRAGA,PREFEITURA,FRANCO DA ROCHA,46.523.080/0001-60,PLANEJAMENTO,INFRA/PAVIMENTAÇÃ O,500000.0
2018,ALENCAR SANTANA BRAGA,PREFEITURA,FRANCO DA ROCHA,46.523.080/0001-60,PLANEJAMENTO,INFRA/PAVIMENTAÇÃ O,500000.0
2018,ALENCAR SANTANA BRAGA,PREFEITURA,HORTOLÃNDIA,67.995.027/0001-32,PLANEJAMENTO,INFRAESTRUTURA,450000.0
2018,ALENCAR SANTANA BRAGA,PREFEITURA,FRANCISCO MORATO,46.523.072/0001-14,PLANEJAMENTO,INFRAESTRUTURA,250000.0
2018,ALENCAR SANTANA BRAGA,PREFEITURA,SÃO JOSÉ DO RIO PARDO,45.741.659/0001-37,PLANEJAMENTO,INFRAESTRUTURA,200000.0
2018,ALENCAR SANTANA BRAGA,PREFEITURA,CAIEIRAS,46.523.064/0001-78,PLANEJAMENTO,INFRAESTRUTURA,255000.0
2018,ALENCAR SANTANA BRAGA,CENTRO DE ESTUDOS APOLONIO DE CARVALHO,SÃO PAULO,07.924.833/0001-98,CULTURA,FESTIVAL POPULAR DA JUVENTUDE,100000.0
2018,ALENCAR SANTANA BRAGA,ASSOCIAÇÃO DE LUTA E PROMOÇÃO SOCIAL JARDIM ROBRU E ADJACÊNCIA,SÃO PAULO,04.676.010/0001-00,ASSISTÊNCIA SOCIAL,EQUIPAMENTOS,90000.0
2018,ALENCAR SANTANA BRAGA,PREFEITURA,NAZARÉ PAULISTA,45.2796.430/0001-54,PLANEJAMENTO,INFRAESTRUTURA,100000.0
2018,ANA DO CARMO,INSTITUTO AUÁ,SÃO PAULO,02.371.608/0001-58,MEIO AMBIENTE,PRODUÇÃO DE MUDAS NATIVAS,120000.0
2018,ANA DO CARMO,PREFEITURA,AMERICANA,45.781.176/0001-66,ESPORTE LAZER E JUVENTUDE,"INSTALAR ACADEMIAS AO AR LIVRE, PARA JARDIM AMÉRICA II E BAIRRO PRAIA AZUL, CONDOMÍMIO VILA NOVA I E II",60000.0
2018,ANA DO CARMO,PREFEITURA,HORTOLÂNDIA,67.995.027/0001-32,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA,180000.0
2018,ANA DO CARMO,APAE,SUZANO,49.908.742/0001-09,SEARDS,AQUISIÇÃO DE UMA VAN,82000.0
2018,ANA DO CARMO,INSTITUTO ECODAN,SÃO BERNARDO DO CAMPO,10.290.016/0001-30,MEIO AMBIENTE,PRODUÇÃO DE MUDAS NATIVAS DA MATA ATLANTICA,100000.0
2018,ANA DO CARMO,PREFEITURA,ITAPECERICA DA SERRA,46.523.130/0001-00,SEARDS,AQUISIÇÃO DE UM VEICULO DE PEQUENO PORTE,31000.0
2018,ANA DO CARMO,ASSOCIAÇÃO DOS PESCADORES AMADORES DE SANTA ISABEL - ÁFRICA APASIAN,SANTA ISABEL,10.176.150/0001-04,AGRICULTURA,AQUISIÇÃO DE UMA VAN,82000.0
2018,ANA DO CARMO,ACLIMAÇÃO ESPORTE CLUBE,SANTO ANDRÉ,48.859.433/0001-23,ESPORTE LAZER E JUVENTUDE,ESPORTE SOCIAL,100000.0
2018,ANA DO CARMO,PREFEITURA,PITANGUEIRAS,45.370.707/0001-28,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA,180000.0
2018,ANA DO CARMO,PREFEITURA,PITANGUEIRAS,45.370.707/0001-28,EDUCAÇÃO,REFORMA DE CRECHE,120000.0
2018,ANA DO CARMO,PREFEITURA,SERRA AZUL,44.229.839/0001-71,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA,180000.0
2018,ANA DO CARMO,PREFEITURA,BOFETE,46.634.143/0001-56,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA,180000.0
2018,ANA DO CARMO,CEDIHC - CENTRO DE DIREITOS HUMANOS E CIDADANIA DO IMIGRANTE,SÃO PAULO,11.233.851/0001-09,JUSTIÇA,REALIZAÇÃO DE ATIVIDADES DE VALORIZAÇÃO DA DIVERSIDADE CULTURAL DOS IMIGRANTES E REFUGIADOS DO ESTADO DE SP,50000.0
2018,ANA DO CARMO,PAL - PRESENÇA DA AMÉRICA LATINA,SÃO PAULO,07.080.188/0001-74,JUSTIÇA,PESQUISA E PUBLICAÇÃO DE LIVRO SOBRE MULHERES DOMÉSTICAS IMIGRANTES EM SP,50000.0
2018,ANA DO CARMO,PREFEITURA,SUZANO,46.523.056/0001-21,MEIO AMBIENTE,AQUISIÇÃO DE UM CAMINHÃO VUK PARA SELETIVA DE RESÍDUOS SÓLIDOS DOMICILIARES,90000.0
2018,ANA DO CARMO,REDE DE ECONOMIA SOLIDÁRIA DO ABC,SÃO BERNARDO DO CAMPO,08.944.139/0001-03,AGRICULTURA,ORGANIZAÇÃO DE UMA REDE DE EMPREENDIMENTOS DE ECONOMIA SOLIDÁRIA DE PRODUÇÃO AGROECOLÓGICA E ORGÂNICA,90000.0
2018,ANA DO CARMO,FUNDAÇÃO POLI SABER,SÃO PAULO,11.905.215/0001-78,EDUCAÇÃO,"PRESTAÇÃO DE SERVIÇOS DE MINISTRAÇÃO DE CURSO PREPARATÓRIO PARA O EXAME NACIONAL DO ENSINO MÉDIO, INCLUINDO MATERIAL DIDÁTICO",94000.0
2018,ANA DO CARMO,PREFEITURA,SÃO SIMÃO,71.071.666/0001-89,EDUCAÇÃO,AQUISIÇÃO DE KIT MULTI MIDIA,50000.0
2018,ANA DO CARMO,PREFEITURA,HORTOLÂNDIA,67.995.027/0001-32,MEIO AMBIENTE,VEÍCULO DE PEQUENO PORTE PARA FISCALIZAÇÃO,31000.0
2018,ANA DO CARMO,PREFEITURA,VIRADOURO,45.709.912/0001-75,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA,180000.0
2018,ANA DO CARMO,ASSOCIAÇÃO DA AGRICULLTURA ORGÂNICA,SÃO PAULO,61.315.846/0001-09,AGRICULTURA,CAPACITAÇÃO PARA AGRICULTURES FALMILIARES PARA ADESÃO AO PROTOCOLO DE TRANSIÇÃO AGROECOLOGICA.,65000.0
2018,ANA DO CARMO,PREFEITURA,CONCHAS,46.634.119/0001-17,PLANEJAMENTO E GESTÃO,INFRAESTRUTURA,180000.0
2018,ANA DO CARMO,PREFEITURA,SERRANA,44.2298.130.0001.23,AGRICULTURA,CONSTRUÇÃO DE GALPÃO PARA A APOIO À AGRICULTURA FAMILIAR,150000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,VALENTIM GENTIL,46.599.833/0001-11,CASA CIVIL,REFORMA E ADEQUAÇÃO DO ESTÁDIO MUNICIPAL,250000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,ESTRELA D’OESTE,45.112.224/0001-23,ESPORTE,CONSTRUÇÃO DE CENTRO DE MULTIPLO USO,150000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,GUAPIAÇU,45.728.326/0001-78,CASA CIVIL,INFRAESTRUTURA,150000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,PALMARES PAULISTA,45.126.992/0001-36,CASA CIVIL,REFORMA CEMITÉRIO,160000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,PALMEIRA D’OESTE,46.609.731/0001-30,CASA CIVIL,REFORMA E ADEQUAÇÃO DE PRAÇA,200000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,PARANAPUÃ,51.842.227/0001-15,CASA CIVIL,REFORMA CENTRO COMUNITÁRIO,150000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,RUBINÉIA,65.713.521/0001-31,ASSISTÊNCIA SOCIAL,COBERTURA DE PISCINA E FECHAMENTO LATERAL CCI,150000.0
2018,ANALICE FERNANDES,E PREFEITURA MUNICIPAL,EMBU DAS ARTES,46.523.114/0001-17,"SEC. SEG, PÚBLICA",AQUISIÇÃO MOTOS E EQUIPAMENTOS (COLETES) GCM,150000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,TABOÃO DA SERRA,46.523.122/0001-63,"SEC. SEG, PÚBLICA",AQUISIÇÃO MOTOS GCM,150000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,COTIA,46.523.049/0001-20,"SEC. SEG, PÚBLICA",AQUISIÇÃO MOTOS GCM,150000.0
2018,ANALICE FERNANDES,ASSOCIAÇÃO COMUNITÁRIA MORIAH,JALES,01.609.974/0001-30,ASSISTÊNCIA SOCIAL,AQUISIÇÃO DE VEÍCULO,80000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,ITAPECERICA DA SERRA,46.523.130/0001-00,CASA CIVIL,INFRAESTRUTURA BAIRRO DA MOMBAÇA,120000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,NIPOÃ,49.107.725/0001-72,CASA CIVIL,INFRAESTRUTURA,100000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,POPULINA,51.842.177/0001-76,ESPORTE,AQUISIÇÃO DE EQUIPAMENTOS DE ACADEMIAS AO AR LIVRE,50000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,URÃNIA,46.611.11710001-02,CASA CIVIL,REFORMA CENTRO COMUNITÁRIO,100000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,NEVES PAULISTA,45.145.414/0001-47,ESPORTE,REFORMA ESTÁDIO MUNICIPAL,135000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,SANTA ALBERTINA,45.135.530/0001-85,CASA CIVIL,REFORMA VELÓRIO,120000.0
2018,ANALICE FERNANDES,PREFEITURA MUNICIPAL,PEDRANÓPOLIS,63.893.929/0001-07,ESPORTE,CONSTRUÇÃO DE MINI CAMPO FUTEBOL,80000.0
2018,ANDRE DO PRADO,PREFEITURA MUNICIPAL,AVANHANDAVA,45.665.890/0001-99,CASA CIVIL,"INFRAESTRUTURA URBANA - RECAPEAMENTO DAS RUAS: ANTÔNIO FLÁVIO MARTINS FERREIRA NETO, JORGE JOSÉ, RUA SATILHO JOSÉ DA ROCHA E ORLANDO BORGHI, NO CONJUNTO HABITACIONAL PADRE NATAL CREMASCO",200000.0
2018,ANDRE DO PRADO,PREFEITURA MUNICIPAL,GUARAÇAI,51.104.552/0001-80,CASA CIVIL,INFRAESTRUTURA URBANA - RECAPEAMENTO E PAVIMENTAÇÃO NO LOTEAMENTO ADOLFO PIN,200000.0
2018,ANDRE DO PRADO,PREFEITURA MUNICIPAL,OURINHOS,53.415.717/0001-60,CASA CIVIL,INFRAESTRUTURA URBANA - PAVIMENTAÇÃO ASFÁLTICA DE DIVERSAS VIAS DO MUNICÍPIO,150000.0
2018,ANDRE DO PRADO,PREFEITURA MUNICIPAL,JACAREÍ,46.694.139/0001-83,CASA CIVIL,OBRAS - REFORMA DA PRAÇA PRÓXIMO CDHU DO BAIRRO CAMPO GRANDE,150000.0
2018,ANDRE DO PRADO,PREFEITURA MUNICIPAL,MIRACATU,46.583.654/0001-96,CASA CIVIL,INFRAESTRUTURA URBANA - PAVIMENTAÇÃO ASFÁLTICA DAS RUAS DO JARDIM PEDRO DE TOLEDO,150000.0
2018,ANDRE DO PRADO,PREFEITURA MUNICIPAL,SALESÓPOLIS,46.523.296/0001-26,CASA CIVIL,OBRAS - CONSTRUÇÃO DE UM CENTRO MULTIDISCIPLINAR,400000.0
2018,ANDRE DO PRADO,PREFEITURA MUNICIPAL,CUNHA,45.704.053/0001-21,CASA CIVIL,INFRAESTRUTURA URBANA,200000.0
2018,ANDRE DO PRADO,PREFEITURA MUNICIPAL,ARUJÁ,56.901.275/0001-50,CULTURA,AQUISIÇÃO DE INSTRUMENTOS MUSICAIS,100000.0
2018,ANDRE DO PRADO,PREFEITURA MUNICIPAL,ITAOCA,67.360.362/0001-64,CASA CIVIL,INFRAESTRUTURA URBANA,100000.0
2018,ANDRE DO PRADO,PREFEITURA MUNICIPAL,CARAPICUIBA,44.892.693/0001-40,CASA CIVIL,INFRAESTRUTURA URBANA,200000.0
2018,ANDRE DO PRADO,PREFEITURA MUNICIPAL,PINDAMONHANGABA,46.226.214/0001-19,CASA CIVIL,REVITALIZAÇÃO DE ÁREA ESPORTIVA,200000.0
2018,ANDRE DO PRADO,PREFEITURA MUNICIPAL,BERTIOGA,68.021.534/0001-38,SEGURANÇA PÚBLICA,AQUISIÇÃO DE VEICULOS PARA GUARDA MUNICIPAL,245000.0
2018,ANDRE DO PRADO,PREFEITURA MUNICIPAL,PEDRO DE TOLEDO,46.578.530/0001-12,CASA CIVIL,INFRAESTRUTURA URBANA - ILUMINAÇÃO PÚBLICA,150000.0
2018,ANDRE SOARES,APAE,MIGUELOPOLIS,01.989.582/0001-43,SEDS,AQUISIÇÃO DE MATERIAL PERMANENTE,50000.0
2018,ANDRE SOARES,AAPROCOM,JABOTICABAL,60.242.609/0001-07,SEDS,AQUISIÇÃO DE MATERIAL PERMANENTE,75000.0
2018,ANDRE SOARES,PROEPAD,SÃO JOSÉ DO RIO PRETO,04.925.919/0001-47,SEDS,AQUISIÇÃO DE MATERIAL PERMANENTE,80000.0
2018,ANDRE SOARES,ABCP,SÃO PAULO,08.978.522/00001-74,SEDS,AQUISIÇÃO DE MATERIAL PERMANENTE,100000.0
2018,ANDRE SOARES,PREFEITURA DE SÃO PAULO,SÃO PAULO,46.395.000/0001-39,PLANEJAMENTO,INFRAESTRUTURA URBANA,500000.0
2018,ANDRE SOARES,PREFEITURA DE SÃO PAULO,SÃO PAULO,46.395.000/0001-39,PLANEJAMENTO,INFRAESTRUTURA URBANA,500000.0
2018,ANDRE SOARES,PREFEITURA DE SÃO PAULO,SÃO PAULO,46.395.000/0001-39,PLANEJAMENTO,INFRAESTRUTURA URBANA,500000.0
2018,ANDRE SOARES,PREFEITURA DE SÃO PAULO,SÃO PAULO,46.395.000/0001-39,PLANEJAMENTO,INFRAESTRUTURA URBANA,500000.0
2018,ANDRE SOARES,PREFEITURA DE SÃO PAULO,SÃO PAULO,46.395.000/0001-39,PLANEJAMENTO,INFRAESTRUTURA URBANA,140000.0
2018,ANTONIO SALIM CURIATI,PREFEITURA,AMERICANA,45.781.176/0001-66,CC/SRM,INFRAESTRUTURA PRAÇA BENEDITO R.P. CAMPOS,91000.0
2018,ANTONIO SALIM CURIATI,PREFEITURA,APARECIDA,46.680.518/0001-14,ESPORTE,COBERTURA DE QUADRA POLIESPORTIVA - S. SEBASTIÃO,114000.0
2018,ANTONIO SALIM CURIATI,PREFEITURA,ARANDU,46.634.176/0001-04,CC/SRM,RECAPEAMENTO DE ESTRADAS VISINAIS,150000.0
2018,ANTONIO SALIM CURIATI,RESIDÊNCIA DO AMOR FRATERNAL -RAFA,AVARÉ,54.709.316/0001-86,SOCIAL,CONSTRUÇÃO,80000.0
2018,ANTONIO SALIM CURIATI,NOCAIJA,AVARÉ,45.555.703/0001-14,SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS,50000.0
2018,ANTONIO SALIM CURIATI,FUNDAÇÃO PADRE EMÍLIO IMMOOS,AVARÉ,44.582.583/0001-81,SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS,50000.0
2018,ANTONIO SALIM CURIATI,FEDERAÇÃO PAULISTA DE KARATE,CAPITAL/SP,48.241.897/0001-71,ESPORTE,TORNEIO NO MUNICIPIO DE JAÚ,50000.0
2018,ANTONIO SALIM CURIATI,BIASI,CAPITAL/SP,46.533.725/0001-46,SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS,50000.0
2018,ANTONIO SALIM CURIATI,ALIANÇA DE MISERICÓRDIA,CAPITAL/SP,04.186.468/0001-73,SOCIAL,AQUISIÇÃO DE EQUIPAMENTOS,90000.0
