orgao,gestao,unidade_gestora,fonte_de_recursos,receita,previsto_do_ano,date
17000 - SEC.DA JUSTICA E CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172201 - INSTITUTO DE PESOS E MEDIDAS DO EST. S. PAUL,006 - OUTRAS FONTES DE RECURSOS,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,3.0,2021-07-23
17000 - SEC.DA JUSTICA E CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172201 - INSTITUTO DE PESOS E MEDIDAS DO EST. S. PAUL,006 - OUTRAS FONTES DE RECURSOS,19280291 - OUTRAS RESTITUICOES-ESPECIF.E/DF/M-PRINCIPAL,3.0,2021-07-23
17000 - SEC.DA JUSTICA E CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172201 - INSTITUTO DE PESOS E MEDIDAS DO EST. S. PAUL,006 - OUTRAS FONTES DE RECURSOS,19901211 - ENCARGOS LEGAIS INSCR. DIV.ATIVA-PRINCIPAL,1543.0,2021-07-23
17000 - SEC.DA JUSTICA E CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172201 - INSTITUTO DE PESOS E MEDIDAS DO EST. S. PAUL,006 - OUTRAS FONTES DE RECURSOS,19909913 - OUTRAS RECEITAS - PRIMARIAS - DIVIDA ATIVA,9777.0,2021-07-23
17000 - SEC.DA JUSTICA E CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172201 - INSTITUTO DE PESOS E MEDIDAS DO EST. S. PAUL,006 - OUTRAS FONTES DE RECURSOS,19909914 - OUTRAS REC-PRIMARIAS-DIV.ATIVA-MULTAS/JUROS,9263.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,002 - RECURSOS VINCULADOS ESTADUAIS,16909911 - OUTROS SERVICOS - PRINCIPAL,41192364.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13100111 - ALUGUEIS E ARRENDAMENTOS - PRINCIPAL,4116924.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,5992279.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13290011 - OUTROS VALORES MOBILIARIOS - PRINCIPAL,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,15000011 - RECEITA INDUSTRIAL - PRINCIPAL,948379.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16100111 - SERVICO ADMINISTRATIVO/COML.GERAL -PRINCIPAL,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16380111 - SERVICOS HOSPITALARES - PRINCIPAL,10728.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16909911 - OUTROS SERVICOS - PRINCIPAL,26750688.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19280291 - OUTRAS RESTITUICOES-ESPECIF.E/DF/M-PRINCIPAL,168312.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,6572796.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,005 - RECURSOS VINCULADOS FEDERAIS,17180351 - TRANSFERENCIA REC.SUS-GESTAO SUS - PRINCIPAL,4510620.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,006 - OUTRAS FONTES DE RECURSOS,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,2568117.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,006 - OUTRAS FONTES DE RECURSOS,13290011 - OUTROS VALORES MOBILIARIOS - PRINCIPAL,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,006 - OUTRAS FONTES DE RECURSOS,15000011 - RECEITA INDUSTRIAL - PRINCIPAL,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,006 - OUTRAS FONTES DE RECURSOS,16100111 - SERVICO ADMINISTRATIVO/COML.GERAL -PRINCIPAL,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,006 - OUTRAS FONTES DE RECURSOS,19280291 - OUTRAS RESTITUICOES-ESPECIF.E/DF/M-PRINCIPAL,72134.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-POLICIA MILITAR - FEPOM,083 - RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,76909911 - OUTROS SERVICOS -PRINCIPAL INTRAORCAMENTARIA,7454183.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13100111 - ALUGUEIS E ARRENDAMENTOS - PRINCIPAL,9571.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,1388571.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16100111 - SERVICO ADMINISTRATIVO/COML.GERAL -PRINCIPAL,127704.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16100211 - INSCRICAO CONCURSO/PROC.SELETIVOS- PRINCIPAL,2396571.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16909911 - OUTROS SERVICOS - PRINCIPAL,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17189911 - OUTRAS TRANSFERENCIAS DA UNIAO - PRINCIPAL,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17289911 - OUTRAS TRANSFERENCIAS DOS ESTADOS - PRINCIPA,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17389911 - OUTRAS TRANSFERERENCIAS MUNIC. - PRINCIPAL,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17481011 - OUTRA TRANSF.INST.PRIV. AO E/DF/M-PRINCIPAL,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17681011 - OUTRAS TRANSF.CONVENIOS EXTERIOR-PRINCIPAL,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17781011 - OUTRA TRANSF.CONV.EXTERIOR-ESPEC E/DF/M-PRIN,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,336000.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19280111 - INDENIZAC,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,169714.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,006 - OUTRAS FONTES DE RECURSOS,13100111 - ALUGUEIS E ARRENDAMENTOS - PRINCIPAL,4102.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,006 - OUTRAS FONTES DE RECURSOS,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,595102.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,006 - OUTRAS FONTES DE RECURSOS,16100111 - SERVICO ADMINISTRATIVO/COML.GERAL -PRINCIPAL,54730.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,006 - OUTRAS FONTES DE RECURSOS,16100211 - INSCRICAO CONCURSO/PROC.SELETIVOS- PRINCIPAL,1027102.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,006 - OUTRAS FONTES DE RECURSOS,16909911 - OUTROS SERVICOS - PRINCIPAL,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,006 - OUTRAS FONTES DE RECURSOS,17189911 - OUTRAS TRANSFERENCIAS DA UNIAO - PRINCIPAL,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,006 - OUTRAS FONTES DE RECURSOS,17289911 - OUTRAS TRANSFERENCIAS DOS ESTADOS - PRINCIPA,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,006 - OUTRAS FONTES DE RECURSOS,17389911 - OUTRAS TRANSFERERENCIAS MUNIC. - PRINCIPAL,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,006 - OUTRAS FONTES DE RECURSOS,17481011 - OUTRA TRANSF.INST.PRIV. AO E/DF/M-PRINCIPAL,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,006 - OUTRAS FONTES DE RECURSOS,17681011 - OUTRAS TRANSF.CONVENIOS EXTERIOR-PRINCIPAL,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,006 - OUTRAS FONTES DE RECURSOS,17781011 - OUTRA TRANSF.CONV.EXTERIOR-ESPEC E/DF/M-PRIN,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,006 - OUTRAS FONTES DE RECURSOS,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,144000.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,006 - OUTRAS FONTES DE RECURSOS,19280111 - INDENIZAC,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,006 - OUTRAS FONTES DE RECURSOS,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,72735.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,11220111 - TAXA PELA  PRESTACAO DE SERVICOS-PRINCIPAL,38855990.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,1325863.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16909911 - OUTROS SERVICOS - PRINCIPAL,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17189911 - OUTRAS TRANSFERENCIAS DA UNIAO - PRINCIPAL,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17289911 - OUTRAS TRANSFERENCIAS DOS ESTADOS - PRINCIPA,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17389911 - OUTRAS TRANSFERERENCIAS MUNIC. - PRINCIPAL,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17481011 - OUTRA TRANSF.INST.PRIV. AO E/DF/M-PRINCIPAL,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17681011 - OUTRAS TRANSF.CONVENIOS EXTERIOR-PRINCIPAL,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17781011 - OUTRA TRANSF.CONV.EXTERIOR-ESPEC E/DF/M-PRIN,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,7.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,11220111 - TAXA PELA  PRESTACAO DE SERVICOS-PRINCIPAL,16652567.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,568227.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,16909911 - OUTROS SERVICOS - PRINCIPAL,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,17189911 - OUTRAS TRANSFERENCIAS DA UNIAO - PRINCIPAL,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,17289911 - OUTRAS TRANSFERENCIAS DOS ESTADOS - PRINCIPA,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,17389911 - OUTRAS TRANSFERERENCIAS MUNIC. - PRINCIPAL,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,17481011 - OUTRA TRANSF.INST.PRIV. AO E/DF/M-PRINCIPAL,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,17681011 - OUTRAS TRANSF.CONVENIOS EXTERIOR-PRINCIPAL,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,17781011 - OUTRA TRANSF.CONV.EXTERIOR-ESPEC E/DF/M-PRIN,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,3.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13100111 - ALUGUEIS E ARRENDAMENTOS - PRINCIPAL,6236160.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,960000.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16300221 - SERV.ASSIST.MEDICO-HOSPITALAR DO MILITAR,192000000.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16909911 - OUTROS SERVICOS - PRINCIPAL,10.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19280291 - OUTRAS RESTITUICOES-ESPECIF.E/DF/M-PRINCIPAL,10230.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,1524000.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,22200011 - ALIENACAO DE BENS IMOVEIS - PRINCIPAL,10.0,2021-07-23
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,23000611 - AMORTIZACAO EMPRESTIMO CONTRATUAL-PRINCIPAL,10.0,2021-07-23
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,002 - RECURSOS VINCULADOS ESTADUAIS,11220111 - TAXA PELA  PRESTACAO DE SERVICOS-PRINCIPAL,10526443.0,2021-07-23
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,002 - RECURSOS VINCULADOS ESTADUAIS,19909913 - OUTRAS RECEITAS - PRIMARIAS - DIVIDA ATIVA,1181731.0,2021-07-23
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,002 - RECURSOS VINCULADOS ESTADUAIS,19909914 - OUTRAS REC-PRIMARIAS-DIV.ATIVA-MULTAS/JUROS,659419.0,2021-07-23
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,2809176.0,2021-07-23
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17481011 - OUTRA TRANSF.INST.PRIV. AO E/DF/M-PRINCIPAL,7.0,2021-07-23
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17781011 - OUTRA TRANSF.CONV.EXTERIOR-ESPEC E/DF/M-PRIN,7.0,2021-07-23
